"network","es"
"Cont",1.09449898808814
"Cont",1.12127726892183
"Cont",1.1217818753834
"Cont",0.920284171067363
"Cont",0.941830916617553
"Cont",0.95240380694985
"Cont",0.987405296882739
"Cont",0.984556962240747
"Cont",1.0104056385024
"Cont",1.05318607506601
"Cont",1.0661281614231
"Cont",1.03889087629181
"Cont",1.04084320444731
"Cont",1.09276756661725
"Cont",1.09874279750358
"Cont",1.06158746535099
"Cont",1.03034011861207
"Cont",0.872436741391942
"Cont",0.907705998901464
"Cont",0.935443089301082
"Cont",0.964970048378325
"Cont",0.987969638770671
"Cont",0.970052110892493
"Cont",0.978503976297994
"Cont",1.04051542693811
"Cont",1.06199791307299
"Cont",1.05336615789077
"Cont",1.06768031834424
"Cont",1.05059464005154
"Cont",1.0345203767253
"Cont",1.043907602702
"Cont",0.787115450099943
"Cont",0.827076856949502
"Cont",0.869181819807176
"Cont",0.914636540214408
"Cont",0.949755681337108
"Cont",0.971662925629884
"Cont",0.970695322016482
"Cont",0.999512085799443
"Cont",1.0450129469451
"Cont",1.04640324666815
"Cont",1.03636118634425
"Cont",1.02381300218412
"Cont",1.00146675318141
"Cont",1.01417092463769
"Cont",0.824960624229718
"Cont",0.881425073426064
"Cont",0.897136294288656
"Cont",0.929156161585952
"Cont",1.00782587698293
"Cont",1.03883546247381
"Cont",1.06489338757223
"Cont",1.08124766674394
"Cont",1.05011423850381
"Cont",1.01967135366002
"Cont",1.01692414899333
"Cont",0.999129515675459
"Cont",0.855722397992764
"Cont",0.893276070869185
"Cont",0.959359369768745
"Cont",1.01223641866929
"Cont",1.00828077249877
"Cont",1.03532759661023
"Cont",1.06805365929543
"Cont",1.06298786321932
"Cont",1.03642393521642
"Cont",1.01138356105509
"Cont",0.827567754423091
"Cont",0.907507437461687
"Cont",0.961678902174822
"Cont",0.982408861907755
"Cont",0.986507306050615
"Cont",1.00189893685735
"Cont",1.05246328936372
"Cont",1.05977088652956
"Cont",1.04413000138885
"Cont",0.837885612509189
"Cont",0.894554316633147
"Cont",0.954747530957305
"Cont",0.98166730838026
"Cont",0.984269031301602
"Cont",1.01950164608118
"Cont",1.03234903830824
"Cont",1.04055741737131
"Cont",0.874512808961988
"Cont",0.921514603918643
"Cont",0.972719471521705
"Cont",0.987539272973445
"Cont",1.01370498416561
"Cont",1.01531428200788
"Cont",0.887118528146173
"Cont",0.930805690420452
"Cont",0.946763954175494
"Cont",0.988963984214781
"Cont",0.959937025611385
"Cont",1.12979863092724
"Cont",1.08755042191673
"Cont",1.04314144041596
"Cont",0.97594897741886
"Cont",0.930805419747122
"Cont",0.847526147907061
"Cont",0.988457557672483
"Cont",0.938395784020434
"Cont",0.849512602388001
"Cont",0.995396415402382
"Cont",0.934850569304541
"Cont",0.863781933654385
"Cont",0.992507283235954
"Cont",0.963404993884332
"Cont",0.895911289644619
"Cont",1.02221916368166
"Cont",0.974668854031401
"Cont",0.911302762195363
"Cont",0.82295308652741
"Cont",0.716986434065632
"Cont",0.976942066271443
"Cont",0.925673840404475
"Cont",0.847004153012439
"Cont",0.987895552999445
"Cont",0.897589583908028
"Cont",-0.0447432228939189
"Cont",0.0615733654283924
"Cont",0.0914797963599655
"Cont",0.103070564961176
"Cont",0.0871846216093885
"Cont",0.0546077902521111
"Cont",0.0101381188806067
"Cont",-0.0299343934022812
